Company,degree,betweenness,closeness,eigenvector,clustering,effective size,constraint
doordash,0.26804123711340205,0.001495442284022769,0.4560086672422257,0.09249891631297888,0.60608228980322,51.815384615384616,0.025895665224248948
strapi,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
bilibili,0.09484536082474226,0.0001292954319310982,0.3972951049363597,0.039599496844909675,0.8376811594202899,8.304347826086953,0.039094700785842804
xiaomi,0.026804123711340208,7.924955324913642e-05,0.37528280858177765,0.011360940766615804,0.8205128205128205,3.1538461538461533,0.09498025479209157
lingochamp,0.2061855670103093,0.002021638891595486,0.43392074742268044,0.07671942121936,0.7098989898989899,29.72,0.028167214189775705
qualys,0.024742268041237116,5.1373019955968275e-06,0.37579063376253785,0.01238442246892618,0.9242424242424242,1.833333333333334,0.09871321258031072
solarwinds,0.10103092783505155,0.00016465577477501502,0.4001574616001663,0.0437369142616164,0.8316326530612245,9.081632653061227,0.0358751604010617
datawhalechina,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
qihoo360,0.002061855670103093,0.0,0.2749596815351638,0.0007484118402641896,0.0,1.0,1.0
pypa,0.12164948453608247,0.000140231450436742,0.40482402091911873,0.04984031555989083,0.831092928112215,10.796610169491522,0.035111922089023896
tenable,0.024742268041237116,5.740432089907835e-06,0.37376753479208,0.01074891088203494,0.8787878787878788,2.333333333333334,0.10491158820007854
haiwen,0.020618556701030927,0.0,0.3722644481910395,0.009713378821790247,1.0,1.0,0.12032016493873643
yalantis,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
babel,0.16082474226804125,0.0003248214943819848,0.41698089842419733,0.05632189960411055,0.7159507159507159,22.87179487179487,0.03363110598724714
localstack,0.0865979381443299,5.5364746619654204e-05,0.39559726260757183,0.04055001614314545,0.9419279907084785,3.3809523809523796,0.03844430571157285
wish,0.15257731958762888,9.957005963040176e-05,0.41573245262053216,0.06179572027288513,0.8696778970751573,10.513513513513516,0.033079003769996146
meituan,0.061855670103092786,2.82674870517217e-06,0.38570733104238253,0.028667144813959378,0.9701149425287356,1.8666666666666671,0.048649370756635744
uipath,0.177319587628866,0.0001856630468761644,0.4239836310694892,0.07004614204644707,0.811217510259918,17.04651162790698,0.030527317907159877
bookingcom,0.177319587628866,0.00032300824338412086,0.4239836310694892,0.06917346688042701,0.7857729138166895,19.20930232558139,0.03053621263172754
doximity,0.03711340206185567,9.121623220777546e-06,0.3783505154639175,0.017389567780278642,0.934640522875817,2.1111111111111107,0.07214097691692979
golang,0.19381443298969073,0.0018526131953596323,0.42790335647228883,0.07441108008856022,0.7574925646305193,23.55319148936171,0.02952155875459027
polymer,0.004123711340206186,0.0,0.3611304009759629,0.0024502367736807034,1.0,1.0,0.5034503463935788
zoom,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
equinix,0.03505154639175258,7.106167022606223e-06,0.3678268587424046,0.014335090378658887,0.9485294117647058,1.8235294117647065,0.08652844292708067
liveramp,0.041237113402061855,0.0,0.37376753479208,0.021091471227853754,1.0,1.0,0.06126625544772236
d3,0.006185567010309279,0.0,0.33378519032513876,0.002551445958901725,1.0,1.0,0.3454191102777471
postcss,0.04536082474226804,3.276947981727738e-07,0.3814687889430157,0.01941474261998148,0.9956709956709957,1.09090909090909,0.06266360134031213
jekyll,0.026804123711340208,0.0,0.37528280858177765,0.012927820429448799,1.0,1.0,0.08981756334161015
alipay,0.061855670103092786,4.1200257969247484e-05,0.3873211692475808,0.025775728446697153,0.8735632183908046,4.666666666666668,0.050714827054826835
fortinet,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
lenovo,0.032989690721649485,1.543622827345588e-05,0.3742712646233362,0.01271818574923785,0.9583333333333334,1.625,0.09308379906954613
remitly,0.20824742268041238,0.0009562118174396303,0.43459980962521977,0.07282648035941974,0.6392079207920792,37.07920792079208,0.028336419900027204
adevinta,0.03917525773195876,9.107482681708163e-05,0.3788666826064331,0.0172256022220891,0.847953216374269,3.7368421052631575,0.0726029466702682
gree,0.004123711340206186,0.0,0.3403299979785729,0.0013750660110284473,1.0,1.0,0.5320467225885943
raspberrypi,0.04329896907216495,0.00012252239457270832,0.37990325355747667,0.014727559016221782,0.7571428571428571,5.857142857142858,0.07973128690398892
yued-fe,0.004123711340206186,1.0650080940615148e-06,0.25690035000047684,0.00032320181906183155,0.0,2.0,0.5
renesas,0.03505154639175258,0.0002615325362091365,0.37938426004168774,0.015792089657734563,0.8455882352941176,3.4705882352941178,0.07622469928148945
parse-community,0.012371134020618558,0.0,0.3692942531256854,0.007075175267871184,1.0,1.0,0.17323349946780595
kakao,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
jquery,0.05979381443298969,5.833789507447728e-05,0.38624378073785187,0.024879652467349474,0.8793103448275862,4.379310344827587,0.0537128683385528
pixijs,0.032989690721649485,1.1266641824768398e-06,0.37732238906320037,0.016820641769895308,0.975,1.375,0.07354330175014319
sony,0.006185567010309279,0.0,0.3601936165376335,0.002324454654559596,1.0,1.0,0.35912822617742923
locaweb,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
webpack,0.12989690721649486,0.00018961009489362448,0.4071983553526619,0.04655755663868359,0.7706093189964157,15.222222222222221,0.0376805076249533
nuxt,0.03711340206185567,0.0014624615473251977,0.37938426004168774,0.015631385840991868,0.8235294117647058,4.0,0.06854686293589667
valvesoftware,0.026804123711340208,1.2470253581426876e-05,0.37579063376253785,0.011199940287458226,0.8589743589743589,2.6923076923076916,0.09878214960846622
zalando,0.018556701030927835,0.0,0.37276413201411474,0.010131373330465324,1.0,1.0,0.11962403823453314
dianping,0.09690721649484536,5.7118153960784074e-05,0.3972951049363597,0.04125049979390156,0.8640148011100832,7.255319148936174,0.03785116304425126
zomato,0.16082474226804125,0.0021322464210865423,0.41823686498571605,0.06454983770964057,0.8111888111888111,15.53846153846154,0.03052852591394997
dcloudio,0.024742268041237116,3.027705181102012e-06,0.3668550572662027,0.009382100748237683,0.9545454545454546,1.5,0.11172482214045978
applovin,0.09690721649484536,0.0004061351821462068,0.3972951049363597,0.04231507550923982,0.8677150786308974,7.085106382978722,0.03697664631233498
genymobile,0.041237113402061855,6.380957048920119e-06,0.37938426004168774,0.017056147553560445,0.9157894736842105,2.6000000000000014,0.06930424891466183
dmlc,0.05567010309278351,7.935232584470153e-05,0.38517236941819066,0.01796101445589534,0.7492877492877493,7.518518518518519,0.06339835500546072
yeoman,0.0577319587628866,1.6724797265970224e-05,0.38517236941819066,0.025470662708163432,0.9497354497354498,2.3571428571428577,0.05181284091011913
qunarcorp,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
clarivate,0.0865979381443299,0.000414831601712937,0.39559726260757183,0.037826148010687594,0.851335656213705,7.095238095238095,0.0394971884457024
similarweb,0.09690721649484536,2.4102333128319723e-05,0.3978642956311109,0.04359553844300968,0.9204440333024977,4.659574468085104,0.036776566476035534
socketio,0.053608247422680416,8.679162951604988e-07,0.3814687889430157,0.02407276056432469,0.9907692307692307,1.23076923076923,0.05525962123873165
pivotal,0.13402061855670103,0.00019162403925735325,0.41020572873045114,0.05450856468802273,0.8264423076923076,12.10769230769231,0.03342493613042129
godotengine,0.016494845360824743,0.0,0.37027903780068727,0.006283176315103421,1.0,1.0,0.1550159183434272
ctripcorp,0.020618556701030927,0.0,0.37326515907327346,0.008930062769832882,1.0,1.0,0.12335569538385503
fiserv,0.008247422680412371,0.0,0.3611304009759629,0.00309953132616133,1.0,1.0,0.27116552586353293
prometheus,0.15463917525773196,4.5739781586386225e-05,0.41573245262053216,0.06502698856273965,0.9131531531531532,7.426666666666662,0.03240632714118365
traefik,0.08041237113402062,1.0138108844193061e-06,0.3922447434329315,0.037888938865546465,0.9919028340080972,1.3076923076923066,0.04061411569771435
metafizzy,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
expensify,0.10927835051546392,0.0012828288541502297,0.40131398605565816,0.045375078991435336,0.8265602322206096,10.018867924528301,0.03597351331944101
adyen,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
ubisoft,0.11752577319587629,0.0001279480177002271,0.4030613619020544,0.04828765614845888,0.8527568922305765,9.24561403508772,0.03517638595008339
riskified,0.07010309278350516,2.4112197121685848e-06,0.38786212060127856,0.03321229842232482,0.9750445632798574,1.823529411764703,0.0434064047510095
reactiveX,0.08247422680412371,1.705263334515095e-05,0.3922447434329315,0.03682805561496925,0.9230769230769231,4.0,0.04078629881898941
ramotion,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
open-mmlab,0.004123711340206186,0.0,0.35833455271034254,0.0014901411345942216,1.0,1.0,0.5169266749361681
riot,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
expressjs,0.05567010309278351,9.530103428271481e-06,0.3819935052964449,0.023899067909509738,0.9515669515669516,2.2592592592592595,0.05645012959344141
istio,0.11752577319587629,1.803309657834407e-05,0.4030613619020544,0.04978636327113186,0.9367167919799498,4.543859649122808,0.03600318294299542
shotspotter,0.07422680412371134,0.00011643981134358986,0.39058970232140006,0.026771634235068432,0.7682539682539683,9.11111111111111,0.051579783577047456
googlechrome,0.06391752577319587,2.2204743687933877e-05,0.38786212060127856,0.025827581398292648,0.9225806451612903,3.322580645161292,0.05212521079754501
julialang,0.09484536082474226,5.40566277395385e-05,0.3972951049363597,0.03709930192021801,0.8376811594202899,8.304347826086953,0.03980478856962423
bumptech,0.006185567010309279,0.0,0.3537697813382363,0.003478357149857417,1.0,1.0,0.33896577825604685
factset,0.004123711340206186,0.0,0.34713659793814433,0.002366743487414278,1.0,1.0,0.5038930387000803
cimpress,0.008247422680412371,0.0,0.3601936165376335,0.00346448559706109,1.0,1.0,0.2633097794251349
prettier,0.10927835051546392,0.00010337993063770132,0.40131398605565816,0.041749614712478844,0.8425253991291727,9.18867924528302,0.03899403065831405
swagger-api,0.12783505154639174,0.00039006277897450523,0.40660216449563025,0.050989038891220126,0.8027498677948176,13.032258064516128,0.03429505833230341
eleme,0.006185567010309279,0.0,0.32594985721891484,0.002619424974201563,1.0,1.0,0.34723551674610387
amd,0.020618556701030927,1.2932769002389042e-05,0.3678268587424046,0.006382010072855014,0.7555555555555555,3.2,0.13122161396752366
workday,0.03711340206185567,9.238967459260458e-06,0.3783505154639175,0.016861224820698757,0.9281045751633987,2.2222222222222214,0.07715933644904506
thealgorithms,0.010309278350515464,0.0,0.3692942531256854,0.005259366654880807,1.0,1.0,0.21079291107260004
nestjs,0.012371134020618558,0.0,0.3692942531256854,0.005772688395915156,1.0,1.0,0.17814900052316013
logitech,0.006185567010309279,0.0,0.3424282100499574,0.0027953721786978156,1.0,1.0,0.34314660334039376
secureworks,0.04742268041237113,5.072432262661193e-07,0.3809455121406248,0.022377191328087662,0.9920948616600791,1.1739130434782616,0.058051272126578374
homebrew,0.12164948453608247,1.7750542802301622e-05,0.4054150048912634,0.05550098897676222,0.950905902980713,3.8474576271186436,0.0327284861647168
webtorrent,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
fastlane,0.024742268041237116,1.2533867397734235e-06,0.3722644481910395,0.009886012652193406,0.9545454545454546,1.5,0.10323122812972148
meituan-dianping,0.002061855670103093,0.0,0.2727988981832175,0.000557043534578282,0.0,1.0,1.0
styled-components,0.051546391752577324,6.295188235060512e-06,0.3809455121406248,0.018326856971713282,0.9466666666666667,2.280000000000001,0.06613778502662467
mobxjs,0.012371134020618558,0.0,0.3683146927725669,0.005769682747030229,1.0,1.0,0.1812056836123764
fortawesome,0.06597938144329897,9.178919478575651e-06,0.3873211692475808,0.02768647723357074,0.9536290322580645,2.4375,0.0505414131486854
zhihu,0.032989690721649485,0.0,0.3783505154639175,0.016467906143713757,1.0,1.0,0.07434838710219697
pegasystems,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
avalara,0.026804123711340208,1.1842357014785498e-05,0.37326515907327346,0.010467196563855485,0.8333333333333334,3.0,0.09852801143709917
globant,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
jgraph,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
youtube,0.01443298969072165,6.266068987435918e-06,0.3325859620964257,0.004077643722287612,0.5714285714285714,3.5714285714285716,0.1615270205989417
gohugoio,0.030927835051546393,1.5083368222115234e-06,0.37579063376253785,0.01557960546646832,0.9714285714285714,1.4000000000000004,0.08035088144558372
ansys,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
ebookfoundation,0.024742268041237116,0.0,0.3747763540492786,0.011597609548600035,1.0,1.0,0.09943095498750013
flutter,0.041237113402061855,0.0016624506980632025,0.37990325355747667,0.018491175815274544,0.8526315789473684,3.8000000000000007,0.06448074262346623
h5bp,0.024742268041237116,7.212753229622957e-07,0.37326515907327346,0.011034874673330421,0.9696969696969697,1.333333333333334,0.10197691645279644
jobbole,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
Instagram,0.1134020618556701,0.00015927943181553262,0.40131398605565816,0.04680290396151974,0.8121212121212121,11.145454545454548,0.03530629289286996
redis,0.12371134020618557,0.00012877824686119242,0.40600771688671855,0.05329267944246524,0.8734463276836159,8.466666666666669,0.033322430491176926
graphql,0.09690721649484536,4.6371807543094386e-05,0.39672754050073633,0.039835227164815905,0.9000925069380203,5.5957446808510625,0.04053343607752133
mapmyindia,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
netgear,0.04948453608247423,1.1871479125008642e-05,0.3825196671494703,0.019369154057800233,0.8876811594202898,3.583333333333332,0.062473138309295066
ncsoft,0.010309278350515464,0.0,0.36160062285223366,0.004022735057671964,1.0,1.0,0.21685746955584018
moby,0.16082474226804125,0.00018629135253278296,0.41823686498571605,0.06456852867171269,0.8368298368298368,13.56410256410257,0.03183822871335125
akveo,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
neovim,0.09278350515463918,0.00015380722331431975,0.39559726260757183,0.040452650620443766,0.9090909090909091,5.0,0.03885700032245144
scrapy,0.016494845360824743,0.0,0.3688038225106447,0.007664242122999942,1.0,1.0,0.13902955957010643
wayfair,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
markforged,0.16907216494845362,0.0006123531181982781,0.42141013406755007,0.05846037057205699,0.6862390846130684,26.414634146341463,0.0324189991438915
twbs,0.018556701030927835,9.362708519222109e-07,0.3722644481910395,0.008314827921147076,0.9722222222222222,1.2222222222222223,0.1429376997418736
visionmedia,0.016494845360824743,0.0,0.3639702206428774,0.0076188132687245065,1.0,1.0,0.14736895782596823
sequelize,0.018556701030927835,0.0,0.3712690887038977,0.00946305157249208,1.0,1.0,0.12072071208183324
grpc,0.10309278350515465,2.1961163848853737e-05,0.4001574616001663,0.04583841505737447,0.926530612244898,4.600000000000001,0.03634640837337136
tastejs,0.004123711340206186,0.0,0.279385591901927,0.001139114010521909,1.0,1.0,0.5127413860553787
trainline,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
matterport,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
zynga,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
anjuke,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
23andme,0.026804123711340208,5.197674167400197e-07,0.3747763540492786,0.012703637761290408,0.9615384615384616,1.4615384615384617,0.08933108224179814
egain,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
django,0.03711340206185567,1.035040765223767e-05,0.37783575285784415,0.01547189363504076,0.9215686274509803,2.333333333333334,0.0824430175349049
syncthing,0.006185567010309279,0.0,0.35695279993639517,0.0034920084684738352,1.0,1.0,0.3389949146507276
definitelytyped,0.024742268041237116,2.5077553635568627e-06,0.3683146927725669,0.010044270534521475,0.9848484848484849,1.166666666666666,0.11125767988455866
afnetworking,0.012371134020618558,0.0,0.3555816624206344,0.005520246838442221,1.0,1.0,0.1796635310787963
taobao,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
reduxjs,0.09072164948453608,3.993717926170184e-05,0.39447340674789133,0.0352457317685263,0.8868921775898521,5.863636363636367,0.04474134515546242
encode,0.030927835051546393,1.2686125826320985e-06,0.37629983516330007,0.0137327069486946,0.9904761904761905,1.1333333333333329,0.08873018866914427
overstock,0.10515463917525773,2.711502882941036e-05,0.4007348893946832,0.04577275102181685,0.912156862745098,5.392156862745097,0.03577883183579207
veeva,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
chartjs,0.002061855670103093,0.0,0.3578727813795302,0.0012501120903547192,0.0,1.0,1.0
iqiyi,0.004123711340206186,0.0,0.3045057876650389,0.0014249407373744109,1.0,1.0,0.5126248139665999
weibocom,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
faceplusplus,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
truecaller,0.018556701030927835,2.1846319878184918e-07,0.3722644481910395,0.009178091156211462,0.9722222222222222,1.2222222222222223,0.12266959403654643
keysight,0.008247422680412371,0.0,0.35972704449548637,0.003376649078668036,1.0,1.0,0.26581743148349946
ncino,0.03505154639175258,1.2378280888121562e-05,0.37629983516330007,0.01595718463258382,0.8970588235294118,2.6470588235294112,0.08026352350607843
obsproject,0.02268041237113402,0.0,0.3717661022095254,0.010843120834228621,1.0,1.0,0.10383293487175678
composer,0.024742268041237116,7.72340915168328e-05,0.3683146927725669,0.007554463045969581,0.8636363636363636,2.5,0.13268495544721828
gorilla,0.02268041237113402,0.0,0.3639702206428774,0.011358005866964322,1.0,1.0,0.10226804817628726
seleniumHQ,0.04536082474226804,4.092264304537892e-06,0.3819935052964449,0.022593220234611543,0.9653679653679653,1.7272727272727266,0.05873345487119745
microstrategy,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
HujiangTechnology,0.004123711340206186,0.0,0.2779872656161316,0.0011459746597512236,1.0,1.0,0.5146510335449703
spirent,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
coupang,0.09072164948453608,3.798545857194165e-05,0.39559726260757183,0.041643002052724754,0.9260042283298098,4.18181818181818,0.0380478104569802
30-seconds,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
yarnpkg,0.10103092783505155,2.510227150062956e-05,0.39900758383694745,0.04241586806673359,0.9285714285714286,4.428571428571431,0.03919369883731912
guzzle,0.012371134020618558,0.0,0.31665824213285687,0.0018579867457564085,1.0,1.0,0.24911404934207526
vuzix,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
cyberagent,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
aol,0.004123711340206186,0.0,0.27550523645884467,0.001036443953562242,1.0,1.0,0.5168841071008305
billtrust,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
harmonic,0.006185567010309279,1.4478541409463732e-06,0.2736052003453354,0.0009045522766658124,0.3333333333333333,2.3333333333333335,0.35508861454046636
playstudios,0.05567010309278351,7.282011166841268e-07,0.3819935052964449,0.02578346790923954,0.9886039886039886,1.2962962962962976,0.05190953335207841
keras-team,0.024742268041237116,7.028336243638279e-07,0.37027903780068727,0.008849209963041041,0.9696969696969697,1.333333333333334,0.11081173074760842
iview,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
vipshop,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
certara,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
leaflet,0.010309278350515464,2.637162899580894e-06,0.3668550572662027,0.004465700528216181,0.8,1.7999999999999998,0.2300743716047973
gogs,0.01443298969072165,0.0,0.36978598981426825,0.008180959693279373,1.0,1.0,0.15001265052560672
carsales,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
zscaler,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
teamviewer,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
techtarget,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
doocs,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
pallets,0.07835051546391752,5.7370625913268583e-05,0.39169150684134757,0.0354177105412405,0.8776671408250356,5.526315789473685,0.04339447694451894
opencv,0.010309278350515464,2.748407984674877e-07,0.36160062285223366,0.004085290280299019,0.9,1.4,0.21393150328219115
tesseract-ocr,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
rackspace,0.04742268041237113,8.738531117269632e-07,0.3809455121406248,0.02240838113208335,0.9802371541501976,1.4347826086956523,0.057271290386327806
lumen,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
unisys,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
gin-gonic,0.01443298969072165,0.0,0.37027903780068727,0.008104300416250407,1.0,1.0,0.15020299692977537
scikit-learn,0.002061855670103093,0.0,0.2966979469556789,0.0009348477690389642,0.0,1.0,1.0
tldr-pages,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
baixing,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
colopl,0.012371134020618558,4.484244606574799e-07,0.3688038225106447,0.005298981656525769,0.9333333333333333,1.333333333333333,0.1837483582774844
appen,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
meitu,0.006185567010309279,0.0,0.3592616796255051,0.0022841317424844164,1.0,1.0,0.3541636530477496
marqeta,0.024742268041237116,1.7810289401845152e-06,0.3673403152784596,0.010502082481995292,0.9393939393939394,1.666666666666666,0.10931378328134701
lattice,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
exscientia,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
mui,0.002061855670103093,0.0,0.3578727813795302,0.0012501120903547192,0.0,1.0,1.0
zsh-users,0.012371134020618558,0.0,0.36978598981426825,0.007186129568953049,1.0,1.0,0.17299707061897515
nwjs,0.09278350515463918,0.00019752724404223807,0.39616159536450135,0.03607776653016595,0.8171717171717172,9.044444444444444,0.04236357398144735
robinhood,0.008247422680412371,0.0,0.352422942069182,0.0034167127436377925,1.0,1.0,0.27631324068127233
renren,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
ionq,0.008247422680412371,0.0,0.3058472228529906,0.00315390766557718,1.0,1.0,0.2642537088884925
qualtrics,0.004123711340206186,0.0,0.32594985721891484,0.0022125057717240146,1.0,1.0,0.5048753032510651
makemytrip,0.024742268041237116,1.3584863682266795e-06,0.3555816624206344,0.010079921459156796,0.9393939393939394,1.666666666666666,0.10193156581769272
agilethought,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
hoppscotch,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
freecodecampchina,0.004123711340206186,3.042880268747185e-07,0.3012031218552228,0.001295451532897669,0.0,2.0,0.5
puppeteer,0.030927835051546393,6.214901344656054e-07,0.3712690887038977,0.012866190465382317,0.9809523809523809,1.2666666666666675,0.08657336747515322
jumeirdgroup,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
dangdangdotcom,0.002061855670103093,0.0,0.3199415649199487,0.0011488267491263353,0.0,1.0,1.0
compass,0.008247422680412371,0.0,0.3537697813382363,0.003911407294344308,1.0,1.0,0.26017412117062777
semrush,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
soundhound,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
alamofire,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
N-able,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
avepoint,0.002061855670103093,0.0,0.3578727813795302,0.0012501120903547192,0.0,1.0,1.0
lantronix,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
moment,0.026804123711340208,0.0,0.3747763540492786,0.014288315927879531,1.0,1.0,0.08661993370220825
git,0.024742268041237116,6.990146004366599e-07,0.37528280858177765,0.012474821784833667,0.9848484848484849,1.166666666666666,0.09847628168967779
quilljs,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
micro,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
tripadvisor,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
vacasa,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
zuora,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
qorvo,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
supermicro,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
evercommerce,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
smartsheet,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
ohmyzsh,0.02268041237113402,0.0,0.3742712646233362,0.011456700178637348,1.0,1.0,0.10496366417370612
powerline,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
endava,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
vanguard,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
spire,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
payoneer,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
mtdvio,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
huginn,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
layui,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
nortonlifeLock,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
legalzoom,0.006185567010309279,0.0,0.3278740004138317,0.0024651334028327207,1.0,1.0,0.3488927648502455
channeladvisor,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
lendingclub,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
kinaxis,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
simcorp,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
upstart,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
ChangbaDevs,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
monotaro,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
teladoc,0.006185567010309279,0.0,0.35287074758642367,0.003250743174259947,1.0,1.0,0.34041353319723244
bitcoin,0.002061855670103093,0.0,0.25618937117206225,0.00022546899129553274,0.0,1.0,1.0
konami,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
jumia,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
sailpoint,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
meili,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
identiv,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
isocpp,0.002061855670103093,0.0,0.3578727813795302,0.0012501120903547192,0.0,1.0,1.0
temenos,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
five9,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
nordic,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
nerdwallet,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
gitlab,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
dlocal,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
tietoevry,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
impress,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
snapkit,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
exacity,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
doubleverify,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
knowbe4,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
sprinklr,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
plantronics,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
ytdl-org,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
resume,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
raywenderlich,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
eplus,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
phreesia,0.0,0.0,0.0,3.488482422777398e-24,0.0,,
